         577251 function calls (565261 primitive calls) in 0.712 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 _version.py:4(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:1133(DivergingNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1464(NoNorm)
        1    0.000    0.000    0.000    0.000 docstring.py:62(Appender)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5094(TokenConverter)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5147(Group)
        4    0.000    0.000    0.000    0.000 pyparsing.py:5259(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6698(_lazyclassproperty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6773(LatinA)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6789(Cyrillic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6793(Chinese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6809(Katakana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6813(Korean)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6817(CJK)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6825(Arabic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6833(Devanagari)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1748(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1771(_FifoCache)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2243(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2832(Empty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2895(_SingleCharLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2982(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3005(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3087(Word)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3246(_WordRegex)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3706(_PositionToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3739(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3790(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4517(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4755(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4729(OneOrMore)
        1    0.000    0.000    0.000    0.000 deprecation.py:306(_deprecated_parameter_class)
        4    0.000    0.000    0.000    0.000 rcsetup.py:175(validate_dpi)
        6    0.000    0.000    0.000    0.000 rcsetup.py:186(_make_type_validator)
        4    0.000    0.000    0.000    0.000 rcsetup.py:371(validate_aspect)
        1    0.000    0.000    0.000    0.000 pyparsing.py:268(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:456(ParseFatalException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:482(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:492(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 layers.py:6(ConvLayer)
        1    0.000    0.000    0.000    0.000 layers.py:21(ResLayer)
        1    0.000    0.000    0.000    0.000 __init__.py:82(Namespace)
        1    0.000    0.000    0.000    0.000 __init__.py:287(ExecutableNotFoundError)
        1    0.000    0.000    0.000    0.000 __init__.py:884(is_url)
        1    0.000    0.000    0.000    0.000 version.py:69(__ge__)
        1    0.000    0.000    0.000    0.000 __init__.py:1267(<dictcomp>)
        1    0.000    0.000    0.000    0.000 deprecation.py:7(MatplotlibDeprecationWarning)
        1    0.000    0.000    0.000    0.000 representer.py:10(RepresenterError)
        1    0.000    0.000    0.000    0.000 model.py:13(AlphaZeroNet)
        1    0.000    0.000    0.000    0.000 dataset.py:244(Subset)
        1    0.000    0.000    0.000    0.000 dataloader.py:374(_SingleProcessDataLoaderIter)
        1    0.000    0.000    0.000    0.000 worker.py:47(ManagerWatchdog)
        1    0.000    0.000    0.000    0.000 worker.py:60(WorkerInfo)
        1    0.000    0.000    0.000    0.000 __future__.py:11(<module>)
        1    0.000    0.000    0.000    0.000 qconfig.py:7(QConfig)
        1    0.000    0.000    0.000    0.000 qconfig.py:41(QConfigDynamic)
        1    0.000    0.000    0.000    0.000 sampler.py:5(Sampler)
        1    0.000    0.000    0.000    0.000 __init__.py:33(_SupportedQEnginesProp)
        1    0.000    0.000    0.000    0.000 constraints.py:278(_PositiveDefinite)
        1    0.000    0.000    0.000    0.000 constraints.py:327(_Stack)
        4    0.000    0.000    0.000    0.000 utils.py:11(<genexpr>)
        1    0.000    0.000    0.000    0.000 constraints.py:70(_Dependent)
        2    0.000    0.000    0.000    0.000 constraints.py:146(__init__)
        1    0.000    0.000    0.000    0.000 constraints.py:158(_Real)
        1    0.000    0.000    0.000    0.000 constraints.py:166(_GreaterThan)
        1    0.000    0.000    0.000    0.000 constraints.py:182(_GreaterThanEq)
        1    0.000    0.000    0.000    0.000 constraints.py:214(_Interval)
        1    0.000    0.000    0.000    0.000 constraints.py:248(_Simplex)
        1    0.000    0.000    0.000    0.000 error.py:73(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 std.py:42(TqdmWarning)
        1    0.000    0.000    0.000    0.000 std.py:55(TqdmExperimentalWarning)
        1    0.000    0.000    0.000    0.000 std.py:60(TqdmDeprecationWarning)
        1    0.000    0.000    0.000    0.000 std.py:65(TqdmMonitorWarning)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 errors.py:12(MessageParseError)
        1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:28(CharsetError)
        1    0.000    0.000    0.000    0.000 errors.py:33(MessageDefect)
        1    0.000    0.000    0.000    0.000 errors.py:44(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:53(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:56(MissingHeaderBodySeparatorDefect)
        1    0.000    0.000    0.000    0.000 errors.py:61(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:64(InvalidMultipartContentTransferEncodingDefect)
        1    0.000    0.000    0.000    0.000 errors.py:67(UndecodableBytesDefect)
        1    0.000    0.000    0.000    0.000 errors.py:87(InvalidHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:90(HeaderMissingRequiredValue)
        1    0.000    0.000    0.000    0.000 errors.py:104(ObsoleteHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:107(NonASCIILocalPartDefect)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 client.py:1426(HTTPException)
        1    0.000    0.000    0.000    0.000 client.py:1431(NotConnected)
        1    0.000    0.000    0.000    0.000 client.py:1442(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 client.py:1463(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 client.py:1466(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 client.py:1469(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 client.py:1472(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 client.py:1475(BadStatusLine)
        1    0.000    0.000    0.000    0.000 zipfile.py:627(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:727(_SharedFile)
        1    0.000    0.000    0.000    0.000 request.py:630(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 request.py:793(ProxyHandler)
        1    0.000    0.000    0.000    0.000 request.py:899(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 request.py:1031(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1196(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1214(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1344(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1386(UnknownHandler)
        1    0.000    0.000    0.000    0.000 spawn.py:45(ProcessContext)
        1    0.000    0.000    0.000    0.000 spawn.py:122(SpawnContext)
        1    0.000    0.000    0.000    0.000 connection.py:569(SocketListener)
        1    0.000    0.000    0.000    0.000 connection.py:754(ConnectionWrapper)
        1    0.000    0.000    0.000    0.000 connection.py:776(XmlListener)
        1    0.000    0.000    0.000    0.000 __init__.py:17(ExportTypes)
        1    0.000    0.000    0.000    0.000 zipfile.py:38(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:42(LargeZipFile)
        1    0.000    0.000    0.000    0.000 context.py:14(ProcessError)
        1    0.000    0.000    0.000    0.000 context.py:17(BufferTooShort)
        1    0.000    0.000    0.000    0.000 context.py:20(TimeoutError)
        1    0.000    0.000    0.000    0.000 context.py:279(SpawnProcess)
        1    0.000    0.000    0.000    0.000 context.py:286(ForkServerProcess)
        1    0.000    0.000    0.000    0.000 context.py:293(ForkContext)
        1    0.000    0.000    0.000    0.000 process.py:339(_MainProcess)
        1    0.000    0.000    0.000    0.000 reduction.py:207(_C)
        1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:675(CyclicLR)
        1    0.000    0.000    0.000    0.000 reductions.py:22(StorageWeakRef)
        1    0.000    0.000    0.000    0.000 reductions.py:41(SharedCache)
        1    0.000    0.000    0.000    0.000 optimizer.py:9(_RequiredParameter)
        1    0.000    0.000    0.000    0.000 frontend.py:107(NotSupportedError)
        1    0.000    0.000    0.000    0.000 frontend.py:111(UnsupportedNodeError)
        1    0.000    0.000    0.000    0.000 frontend.py:133(_uses_true_division)
        1    0.000    0.000    0.000    0.000 frontend.py:176(Builder)
        1    0.000    0.000    0.000    0.000 frontend.py:231(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:26(ContextProp)
        1    0.000    0.000    0.000    0.000 __init__.py:503(TracingCheckError)
        1    0.000    0.000    0.000    0.000 __init__.py:678(TracerWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:1072(ScriptWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:1436(ScriptMeta)
        1    0.000    0.000    0.000    0.000 __init__.py:1495(_CachedForward)
        1    0.000    0.000    0.000    0.000 __init__.py:2071(_disable_tracing)
        1    0.000    0.000    0.000    0.000 annotations.py:21(Module)
       15    0.000    0.000    0.000    0.000 annotations.py:175(<lambda>)
        1    0.000    0.000    0.000    0.000 fused.py:5(ConvReLU2d)
        1    0.000    0.000    0.000    0.000 fused.py:23(LinearReLU)
        1    0.000    0.000    0.000    0.000 fused.py:41(ConvBnReLU2d)
        1    0.000    0.000    0.000    0.000 _functions.py:35(ReduceAddCoalesced)
        1    0.000    0.000    0.000    0.000 _functions.py:78(Scatter)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:87(reduce_op)
        1    0.000    0.000    0.000    0.000 padding.py:169(ReflectionPad1d)
        1    0.000    0.000    0.000    0.000 padding.py:208(ReflectionPad2d)
        1    0.000    0.000    0.000    0.000 padding.py:268(ReplicationPad1d)
        1    0.000    0.000    0.000    0.000 padding.py:307(ReplicationPad2d)
        1    0.000    0.000    0.000    0.000 padding.py:357(ReplicationPad3d)
        1    0.000    0.000    0.000    0.000 rnn.py:792(RNNCell)
        1    0.000    0.000    0.000    0.000 rnn.py:880(LSTMCell)
        1    0.000    0.000    0.000    0.000 spectral_norm.py:145(SpectralNormLoadStateDictPreHook)
        1    0.000    0.000    0.000    0.000 memory_format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distance.py:40(CosineSimilarity)
        1    0.000    0.000    0.000    0.000 grad_mode.py:33(no_grad)
        1    0.000    0.000    0.000    0.000 profiler.py:335(record_function)
        1    0.000    0.000    0.000    0.000 profiler.py:728(EnforceUnique)
        1    0.000    0.000    0.000    0.000 instancenorm.py:52(InstanceNorm1d)
        1    0.000    0.000    0.000    0.000 instancenorm.py:133(InstanceNorm2d)
        1    0.000    0.000    0.000    0.000 dropout.py:20(Dropout)
        1    0.000    0.000    0.000    0.000 dropout.py:57(Dropout2d)
        1    0.000    0.000    0.000    0.000 dropout.py:99(Dropout3d)
        1    0.000    0.000    0.000    0.000 dropout.py:141(AlphaDropout)
        1    0.000    0.000    0.000    0.000 dropout.py:183(FeatureAlphaDropout)
        1    0.000    0.000    0.000    0.000 padding.py:23(ConstantPad1d)
        1    0.000    0.000    0.000    0.000 padding.py:72(ConstantPad2d)
        1    0.000    0.000    0.000    0.000 padding.py:121(ConstantPad3d)
        1    0.000    0.000    0.000    0.000 pooling.py:30(MaxPool1d)
        1    0.000    0.000    0.000    0.000 pooling.py:144(MaxPool3d)
        1    0.000    0.000    0.000    0.000 pooling.py:213(_MaxUnpoolNd)
        1    0.000    0.000    0.000    0.000 pooling.py:221(MaxUnpool1d)
        1    0.000    0.000    0.000    0.000 pooling.py:361(MaxUnpool3d)
        1    0.000    0.000    0.000    0.000 pooling.py:424(_AvgPoolNd)
        1    0.000    0.000    0.000    0.000 pooling.py:433(AvgPool1d)
        1    0.000    0.000    0.000    0.000 pooling.py:769(LPPool1d)
        1    0.000    0.000    0.000    0.000 pooling.py:808(LPPool2d)
        1    0.000    0.000    0.000    0.000 pooling.py:875(AdaptiveMaxPool1d)
        1    0.000    0.000    0.000    0.000 pooling.py:932(AdaptiveMaxPool3d)
        1    0.000    0.000    0.000    0.000 pooling.py:978(AdaptiveAvgPool1d)
        1    0.000    0.000    0.000    0.000 pooling.py:999(AdaptiveAvgPool2d)
        1    0.000    0.000    0.000    0.000 pooling.py:1031(AdaptiveAvgPool3d)
        1    0.000    0.000    0.000    0.000 batchnorm.py:109(BatchNorm1d)
        1    0.000    0.000    0.000    0.000 batchnorm.py:253(BatchNorm3d)
        1    0.000    0.000    0.000    0.000 variable.py:5(VariableMeta)
        1    0.000    0.000    0.000    0.000 function.py:73(BackwardCFunction)
        1    0.000    0.000    0.000    0.000 function.py:80(FunctionMeta)
        1    0.000    0.000    0.000    0.000 function.py:256(_nested_map)
        1    0.000    0.000    0.000    0.000 activation.py:218(ReLU6)
        1    0.000    0.000    0.000    0.000 activation.py:249(Sigmoid)
        1    0.000    0.000    0.000    0.000 activation.py:274(Hardsigmoid)
        1    0.000    0.000    0.000    0.000 activation.py:297(Tanh)
